reviewContent,label,rating
kondisi box robek. jadi tidak menarik untuk dijual kembali,negative,3
Thanks lazada...,negative,3
"please refund dananya dong, gue saja bingung ini cara balikin barangnya bagaimana",negative,1
Sesuai dengan harganya murah tapi memang lemot ya karena masih 2GB. Pengiriman aman,negative,3
Kenapa enggak bisa memutar file video ya... Hadewh...,negative,1
"Awalnya sempat panik karena paket dikirim hanya pckung bubblewrap. Alhirnya setelah dibuka ane beryluntung tv baik-baik saja. Order jumat senin sampai. Dicoba sepintas nyalakan sehat-sehat, cuman belum explore menu2nyabselain mencoba youtube. Semoga awet amin",positive,5
Lama sampai & saat sampai enggak bisa di pakai. Kadang bisa di pakai buat rekam tapi enggak bisa di lihat video rekamannya,negative,1
"Saya mendapatkan tvnya layar pecah dan lazada tidak ada no telphn atau hp yang bisa dihbgin ,, saya tidak akan berbelanja lagi dilazada karena jujur saya kecewa membeli tv dan terakhrnya barangnya rusak total",negative,1
bagus puas,positive,5
"Pengiriman lebih cepat , packing rapi  Dan barang sesuai gambar . Terimakasih lazada",negative,3
Barang sesuai harga ... mudah mudahan awet,positive,5
"Kapasitas tersedia 29,84 gb,  semoga awet...",positive,5
mantul !! terima kasih ..,positive,5
"TV sudah diterima, ini langsung pasang. sayng belum dgitl, belum dcoba buka flashdisk semoga lancar.",positive,5
Kok enggak bisa bayar di tempat ???? bagaimana nih,negative,3
bagus dan berfungsi dengan baik semoga sukses gan,positive,5
barang dikirim sesuai pesanan & lebih cepat dari estimasi... tks,positive,5
"enggak ada kabel colokan ke komputer nya,harus nya dapat,  apa harus beli terpisah??",negative,1
Material Perfect Packing Bad,positive,5
barang sudah mendarat rapi,positive,5
"Awal nya saya sudah senang karena pesanan saya sudah datang tapi begitu di buka terus saya hidupin ternyata layar nya retak , mungkin  waktu di mobil enggak tau kepentok apa , begitu di periksa di gerdus nya ada bekas bolong ... Kurir nya kurang hati-hati... Saya sudah isi formulir pengembalian barang ke lazada ,  Saya mohon segera di proses returan barang nya  Terima kasih",negative,1
"cepat,mantap,jos",positive,4
bagus...bonusnya banyak.... puas belanja di Lazada.,positive,5
enggak desuai descrip bis,negative,1
"Sampai sekarang harusnya barang sudah sampai tapi belum sampai juga, nomor resi juga enggak ada bagaiman saya bisa tracking, mohon konfirmasinya, kalau barang belum diterima bagaimana untuk pengembalian dana nya",negative,1
"Paket sudah diterima dengan baik, barang original, kurir juga ramah... thanks Lazada...",positive,5
Keren dan barang sesuai,positive,5
"Barangnya Ok. tapi sayang. pengiriman lama, ini juga dikirim gara-gara di telp, jadwal pengiriman terakhir. malam jam 10 baru di kirim. Lain kali jangan pakai jne.",positive,4
"Barang kau kayaknya nih, baru 5 kali pakai langsung rusak, mengecewakan",negative,1
sampai pas waktu di butuhkan.. joz banget. moga awet amin,positive,5
"katanya pakai packing kayu, tapi ternyata hanya pakai buble rap saja.. saya kecewa!!  yang dikirim itu barang jutaan, bukan cuma ratusan ribu, saya sih belum cek nyala atau ada yang lecet dari pengiriman, karena saya kirim ke tegal.. saya posisi di jakarta.  kalo ada apa-apa yang sangat kecewa!!  tunggu saya cek dulu bos!!!",negative,1
"baru beli 2 bulan langsung rusak led nya enggak nyala,  tapi suara nya keluar.  mau klaim garansi enggak bisa karena data pelanggan tidak dikirim 14 hari setelah pengiriman dan jauh di jakarta",negative,1
"Cepat sampai, dari 4 barang yang dipesan bersamaan, barang ini paling dulu sampai. packing bagus, pakai plastik tebal ditambah buble wrap, padahal harganya 70an. tidak seperti waktu beli sandisk 32gb hrga 100ribuan, hanya dibungkuls kertas saja. sama-sama disediakan lazada(?). Belum bisa coba karena pesanan hp Real Me belum datang juga.... semoga awet...",positive,5
barabg belum saya terima...tolong cek kurirnya?,negative,1
barang mendarat dengan selamat ...tank lazada yang memberikan harga yang sangat murah...semoga awet dan tankz buat seller n kurirnya....,positive,5
mantab harga murah tapi OK featurenya. semiga awet,positive,5
"Packing rapi dan aman. pesan tanggal 13 langsung transfer, tanggal 14 barang langsung sampai. Cuman saya enggak mengerti ini microsoft officenya kok masih trial ya. Apakah ada input khusus codenya?",positive,5
barang ok . cuma kadang suka enggak konek sama Hp asus zenfone max pro,negative,3
flashdis berpungsi paking juga rapi terima kasih Lazada,negative,3
ya bagus juga..saya pesan 14 inch tapi yang dtng 15.6 inch.tapi enggak apa..terima kasih.,negative,3
barang bagus cuman tidak dikardusin hanya dibubble wrap,positive,5
psnan cepat banget sampai nya.baru kemarin psn sekarang sudah datang.tapi enggak bisa ful di gunain.otg nya kacau,negative,1
packiing nya jos banget. tanpa lecet sama sekali,positive,5
Tidak bisa di pakai. Hanya bisa menyimpan 3 file,negative,1
barang tidak bisa digunakan,negative,2
"Assalamualaikum,, Gan kriman saya dari tggl 19-01-2018 sampai sekakarang kok enggak smapai2,,",negative,1
"layar cukup jernih, sayang tidak ada colokan jack audio 3.5m untuk speaker terpaksa harus pakai bluetooth transmitter.ROM internal hanya 8GB. untuk inputan dari HDMI (kabel tv, game ps4) ada audio latency / audio lagging, tidak sinkron antara video dan audio nya, audio nya telat sepersekian detik, sudah coba reset factory setting sesuai saran teknisi tetap sama saja hasilnya. mudah-mudahan ada update firmware ke depannya karena tidak nyaman menonton dan terutama main game audionya telat2",negative,3
"Barang cepat sampai packing bagus, top deh kualitas OK",positive,4
"flashdisk enggak bisa dipakai,kalo buat menyimpan file langsung korup enggak worth itu",negative,1
"Kecewa tv nya seperri tv produk gagal , enggak bagus siaran nya ada yang hitam putih sebagia",negative,2
"produk bagus, sesuai pesanan, berfungsi baik.. ada garansi produk",positive,5
Ada spot merah kecil di TV nya.,positive,5
"toko online macam apa ini, menolak pesanan konsumen seenak hati dalam hitungan detik, sedangkan mengurus refundnya bisa berminggu-minggu, kalo mau pakai duit jangan memakai duit konsumen dong, pinjam saja dibank,,gampang kan?",negative,1
"sengaja amnil yang large, tapi tetap kekecilan",negative,3
barang sampe dengan aman.... dan barang tidak rusak....,positive,5
"ini isinya memang cuma 29,sekian giga?",positive,5
Sudah sesuai dengan gambar dan pengemasan yang cukup baik. Pengiriman sesuai perkiraan. Senang berbelanja di lazada,negative,2
"Pengiriman cepat barang bagus packing bagus, overoal bagus",positive,4
"Saya kurang yakin produk ini genuine karena hologramnya pun tidak ada dan kartu garansinya pun tidak ada..hanya keterangan saja di dusnya bahwa barang ini Original Resmi Indonesia Bergaransi ..dengan diberi nomor telpon Service Centernya.... Memory yang tersedia ternyata juga tidak sampai 2 TB tetapi 1.81 TB  selisih 0.19 TB ...besar banget selisihnya..tidak mungkin juga terpakai untuk sistemnya sampai begitu banyak...tapi tidak begitu masalah...  Eksternal hardisk ini bekerja bagus, cepat dan  Hadiah hardcase cukup bagus  untuk melindungi barang  ini dari debu dan benturan. Sayangnya saat di registrasi ke Official Webnya WD ternyata Identification Numbernya tidak dikenal..tidak valid...alias barang ini bukan asli..alias kau.. Seller responsif sayangnya tidak memberitahu asli tidaknya barang ini. Pengiriman terhitung cepat..dalam 2 hari barang sudah di tangan.. mudah-mudahan saja barang ini awet wslaupun tidak original",negative,3
"kualitas, spek & desain ok banget untuk ukuran laptop dengan harga 3jt",positive,5
Barang sudah diterima dengan baik dan fast respon...... cueepet banget.... berfungsi baik daan lancar Jaya..... kurirnya juga ramah dan sopan......Ciao  teruskan perjuangan dan tambah sukses.. jualannya....,positive,4
"Akhirnya bisa juga juga lihat ulasan nih laptop,,,terima kasih ya...hik hik hik",negative,2
"Barang ini belum saya terima. Saya ingin batalkan. Karena hari ini adalah tenggat waktu terakhir pengiriman barang, tetapi barang tidak datang juga. Saya sudah baca cara untuk membatalkan pesanan tetapi cara yang dipaparkan tidak bisa dilakukan. Karena di aplikasi dan website lazada tidak memberikan pilihan ""batalkan pesanan"". Hanya ada pilihan untuk ""mengembalikan barang"". Jadi saya gunakan fitur ini. Mohon untuk segera dikembalikan uang saya. Dan tolong beri keterangan yang benar untuk cara   pembatalan barang.  Saran : agar Anda mengerti maksud saya tentang cara pembatalan pesanan, silakan baca cara membatalkan pesanan. Jika Anda bisa melakukan pembatalan Anda super hebat dan dipastikan Anda adalah anak Tuhan.",negative,1
"suka, harga murah tapi enggak murahan, terima kasih lazada",positive,5
pengiriman cepat... barang lumayan bagus sesuai harga... pelayanan mantap... sukses ya bos,positive,5
sampai dengan sempurna. proses penguruman cepat,positive,5
"sip.. !jempol_ke_atas! original,  32gb real..",positive,5
"Pembelian kedua, sama puasnya. 5-star!",positive,5
"Di judul 48"" di deskripsi 24"" mana yang benar?? Di judul juga di tulis 'smart tv' tapi di deskripsi enggak dijelasin?? kebanyakan gadoin micin nih seller..",negative,2
rusak ... sim cartnya rusak enggak bisa di pakai... meminta ganti dong... !wajah_materialistis!,negative,1
enggak isa dipakai,negative,1
"mantap barang original semoga awet,,,amin",positive,5
"colokannya kecilnya enggak bisa, harus pakai kabel usb tambahan yang besar...... bikin ribet, padahal hpku sudah samsung A7",negative,1
mantap .pgriman cepat .brang sesuai dengan gmbar .brfungsi semua..  tkz sler n lazada,negative,3
enggak dapat kabelnya masa :'( cuma case doang hiks,negative,1
beli di official store sangat puas recomended,positive,5
Pengirimn cepat namun kapasitasnya tidk real 32gb,negative,3
good android 9.0,positive,5
Barang sudah saya terima dengan baik  Thanks Lazada & JNE,positive,5
"barang okey, pengriman cepat lah..",positive,5
maaf kartu garansi didalam kardus kok enggak ada ya ? sayang enggak dipacking kayu,negative,3
flashdisk tidak bisa digunakan,negative,1
rugi2 beli flesdi kayak begini,negative,1
Salah kirim barang.,negative,3
pesanan sudah sampai trimah kasih,positive,5
Barang masih ada atau enggak sama ada warna hitam?,negative,3
"barangnya sampai cepat, tapi dicoba copy film tidak ada yang bisa dibaca.",negative,1
Barang bagus tapi tidak sesuai iklan (no bracket),negative,2
Ini sony 48 inci apa 24 inci yang benar?,negative,1
tidak dapat digunakan,negative,1
enggak ada yang bisa dipakai,negative,1
"paketny sudah sampai padahal baru pesan kemarin, packing good!jempol_ke_atas!",positive,5
Barang yang datang rusak,negative,1
"Ukuran yang di gambar tadi sesuai dengan gambar terlalu besar untuk hd 2.5"". Warna yang datang merah sedangkan di gambar warna hitam.",negative,1
senang sekali barang ya orisinal Dan datangnya juga cepat banget.harganya juga murah.thanks,positive,5
"flashdisk nya enggak bisa dipakek malah harus format dulu sebelum dipakek, otgnya enggak berfungsi sama sekali",negative,1
"baru 1 bulan,panel led sudah ada garis",negative,1
cara retur barang bagaimana ya kak tolong di bantu tvnya baru 2 hari sudah blang hitam kadang keluar gambar kadanf tidak,positive,5
"Packingnnya hanya menggunakan bubble cukup was² sama Pengirimannya saja yang agak lama,",positive,5
"barang orisinal dan garansi 10tahun, pengiriman cepat",positive,5
"Warnanya sesuai, pengiriman juga cepat, tapi kegedean sekali barangnya, enggak muat untuk hardisk nya",negative,3
"Tv sudah tiba di minggu malam, delivery cepat via motor by kurir..!wajah_bingung!...tv sudah di tes selama 4 hari..kendalanya setiap tv di of dengan posisi standby..dan di on kan kembali..sinyal wifi tv status terhubung namun tidak ada koneksi inet ( padahal inet rumah saya tidak kendala).  alhasil harus di cabut power tv dan di on kan lagi...maka baru bisa live conaction inet.  saat ini masih seperti itu kendalanya...semoga tv tidak bermasalah yang lainnya dan awet..",negative,3
"Kecewa,, enggak ada headset nya. Pembohongan Publik",negative,1
"Bagus barangnya , tapi enggak sesuai kapasitas . Pas ditester hanya dapat 14gb saja .",negative,3
flashdisk nya tidak kebaca di laptop mau pindahin file jadi enggak bisa!wajah_tanpa_ekspresi!,negative,2
Pengiriman Super Lama.dari tanggal 16 Mei 2019 di pesan. sampai nya tanggal 29 Mei 2019. lama sekali. padahal cuman kirim ke padang..!wajah_tanpa_ekspresi!!wajah_tanpa_ekspresi!!wajah_tanpa_ekspresi! Brgnya belum di coba apkh bermsalah atau tidak,negative,3
"sementara ini laptopnya belum bisa nyala, informasi tampilannya instalasi windowsnya gagal dan harus diulang,, menunggu respon seller apakah bisa dikirimi SN windows bawaannya atau barangnya bisa ditukar?",negative,3
Sesuai gambar an permintaan. recomended. terima kasih,positive,5
flashdisk bisa namun OTG tidak bisa,negative,3
Nanti saat sudah di beli malah 4 GB :v,negative,3
"Murah, flashdisknya orisinal, packing good, pengiriman cepat cuma 1 hari dan kurir LEX-nya ramah pula. Pokoknya puas. RECOMMENDED!!",positive,5
"barangnya sudah mendarat dengan selamat di Denpasar,walau packingnya cuma pakai bubble wrap tapi penanganan nya ok.semua berjalan normal tanpa ada kendala.terima kasih cocca n lazada.",positive,5
Kenapa barang yang dikirim isinya sepatu?,negative,1
"itu'si pefect for me ,.,,and what 'si I wanna ....",positive,5
Mantab...tv berfungsi dengan baik...packing ok pakai bublewrab...pengiriman cepat order tanggal 10..tanggal 11 sampai...,positive,5
pealanan dari awal sampai akhir sangat memuaskan,positive,5
Barang sudah saya terima  Enggak menyangka kalo barang diterima lebih cepat dari estiminasi padahal di terima tanggal 7 malah di terima kemarin tanggal 28,positive,5
barang bagus..  sesuai deskripsi..  makasiih,positive,4
"Maaf telat bangey mengasih testimoni, pesan malamnya sorenya sudah sampai padahal saya di Makassar. barang bagus enggak ada masalah. TOP banget",positive,5
"tv berfungsi dengan baik,kualitas gambar nya bagus,tapi saya tidak mendapatkan kartu vip yang di janjikan serta pengiriman nya lama perlu waktu 2 minggu sampai ke saya",positive,5
"barang orisinal, spek sesuai sama yang di iklankan, harga sesuai dengan kualitas barang, lumayan untuk mainan anak",positive,5
yang benar dong kalau mengasih judul product biar enggak banyak berita miring tentang lazad!!!,negative,1
"Judulnya sony smart 32, gambarnya Panasonic, deskripsinya 24"". Maunya tuh apa??",negative,1
Tv di terima dengan baik.... Kondisi baik... Hanya pengemesan tidak pakai peking kayu,negative,3
Barang bagus.. Fre delivery.. Gratisan nya really ada. Packing aman. Thanks lazada,positive,5
"Pengiriman cepat, packing rapi, kondisi sangat memuaskan. Thank you lazada",positive,5
"Pengiriman lama pakai banget, padahal di wilayah Tangerang Selatan. lebih dari 10 hari. Kurirnya tidak profesional, no resi tidak dapat ditrack di situs resminya. Laporan ke CS Lazada juga slow respon. Layanan tidak memuaskan. Kecewa!",negative,3
"Pengiriman tepat waktu, Packing rapi, bonus case+pena, produk original, tersegel, compatible dengan Win.10, transfer data cepat, produk bisa didaftarkan langsung secara online. Kartu garansi tidak ada. Mohon arahan untuk klaim garansi diLuar Jawa.",negative,3
"barangnya bagus saja sih,  tapi kok kaya barang bekas,  tapi terima kasih ya...",negative,3
"barang yang di tawarkan dengan harga cukup terjangkau. tetapi tidak sesuai, yang katanya flat ternyata tidak flat seperti yang di gambar.",negative,3
barang bagus. thanks team lazada & seller.,positive,4
brngnya eror...payah huf,negative,1
sangat kecewa flashdisk rusak tidak bisa digunakan..,negative,1
"flasdisk rusak gan,, bisa menyimpan cuma 1 file, selebihnya file rusak gan",negative,1
mantap barangnya murah meriah,positive,5
"HD sudah saya terima. Kondisi sangat bagus dan cepat sekali pengirimannya sebelum jadwal. WEL DONE, KEEP UP THE GOOD WORK.",positive,5
"barang enggak sampai ke saya, enggak tau sampainya kemana",negative,1
"Barang di terima sesuai gambar,kwalitas oke.harga murah .siiip lah",negative,3
Pengiriman cepat,negative,3
Barang cepat sampai. Perkiraan tanggal 22-25 tanggal 21 sudah ditangan. Barangnya juga keren enggak murahan !jempol_ke_atas!,positive,5
Readi enggak sist? Warnanya apa-apa saja? Ini orisinal atau kau yang mudah rusak gan?,negative,3
Mau beli 3 untuk pos ronda,negative,2
datang nya cepat juga ya.. deh sampai barang belum di tes semoga bagus hehe enggak siap bayar COD wkwk nuhun ah,positive,5
barang sampai sesuai pesanan.. tapi belum di coba baut kecilnya kurang 2..  tolong di perhatikan lagi saat mengirim...,positive,5
"barang kau nih, kesel baru di pakai sehari rusak enggak kebaca datanya",negative,1
"tidak sesuai deskripsi, seharusnya dapat kabel data malah dapat kabel otg.",negative,1
Dikira usbnya bisa ternyata usb khusus!wajah_menangis_keras!!wajah_menangis_keras!!wajah_menangis_keras!!wajah_menangis_keras!,negative,3
"beli flashdisk 8gb, bisa kepake nya cuma 47MB.. pantesan sebagian enggak ke baca, kapasitasnya cuma 47MB.. kecewa!",negative,1
belum dicoba !wajah_tersenyum_dengan_mata_bahagia! semoga amanah !wajah_memeluk!,positive,4
"Barang sudah diterima, bisa berjalan dengan baik, semoga awet. Terima kasih.",positive,5
"Unitnya bagus berjalan normal, tapi saya pesan 3 unit,2 kabel usb enggak bisa dipakai,error enggak connect",negative,2
"Mudah instalasinya, plug and play",positive,5
Bagaimana ya ini,negative,2
"Warna Salah Kirim. tanpa konfirmasi. begitu ditanya katanya sudah ditelpon, yang padahal tidak ada bukti telpon. ditanyakan masalah garansi tidak ada jawaban. karena barang yang saya terima no segel, no warranty stiker/no waranty card. kalaupun warranty dalam bentuk lain hendaknya diberitahukan kepada customer. & semoga barangnya tidak ada masalah.",negative,1
"Produk baru saja saya terima setelah lebih dari seminggu dan melebihi estimasi pengiriman. Itupun ambil sendiri ke ekspedisi. 2 hari setelah order dan transfer, status pesanan telah diterima, tetapi saya belum terima pesanan saya. Saya dapat no.resi tapi tidak bisa dilacak. Tiap hari saya follow up ke lazada dan ekspedisi tidak ada jawaban yang pasti. 8 hari setelah itu, no. Resi sudah bisa dilacak, hari ke 9 saya ambil sendiri paket tersebut di ekspedisi. Untuk barang sendiri berfungsi dengan baik, dan bonus tas laptop.",negative,3
mantaaf wel ewel e wel,positive,5
"bagus, tidak ada sama sekali kerusakan apapun, tapi hanya saja lama dalam melakukan ke proses pengiriman,",positive,4
"barang bagus harga juga bagus, langsung dimamanfaatkan",positive,5
"Barang sesuai harga,tetapi kok sudah ada filenya ya...",negative,3
flas disk nya enggak ke pakai..pas di taro video...malah eror,negative,1
barangnya telah sampai terima kasih,positive,5
"barang asli orisinal, bagus saya puas",positive,5
"Dapat harga 2,4 juta kirim ke Jakarta Selatan tanpa packing kayu , Alhamdulillah barang sampai tujuan dengan kondisi mulus ,ninja kurir pengantaran lebih cepat dan ramah. LED COOCA 40 inch hanya dengan 2 baut untuk pemasangan bracket itu benar benar saya masih kurang percaya diri buat pasang di dinding,tapi kalau di lihat dari bobot nya setelah saya angkat ini tv benar benar ringan banget. hasil warna pada layar itu benar benar sesuai dengan harga nya,kalau di banding TV brand Korea lumayan jauh,tapi semangat nya bisa punya LED 40 inch untuk layar monitor CCTV cukup sangat lumayan,tinggal tambahain STB 4K Indihome langsung jadi smart TV untuk sound sistem bawaan lumayan stereo ,untuk urusan power benar benar di 70 Wat,lebih irit dari TV LCD saya sebelumnya,dan buku petunjuk serta kartu garansi sekalipun hanya selembar semua nya komplit ada",positive,5
"Kecewa!!! Padahal waktu beli ada promo bonus Braket, pas barang datang tidak bonus braket yang dijanjikan.",negative,3
"barang mantul..... packing aman dan rapi, windows original, pengiriman pakai expres pesan jam 10:30 jam 16 sampai",negative,3
barang bagus...lumayan...meski pengiriman lama,positive,5
"Baru kali ini pesanan saya enggak dateng2, padahal sebelum2 nya lancar jaya. Tolong dong di perhatikan, kalo memang barang redy kirim dong. kalo memang enggak ada barang nya tolong di cencel langasung.",negative,1
D,negative,1
"Flasdis sudah saya terima, kemasan biasa cuman diplastik tidak ada dus pabrikan, merk juga tidak jelas. semoga awet, tidak sering error dan bisa menyimpan data2 pekerjaan saya.",negative,3
"tv nya bagus berfungsi dengan baik, packing juga rapi gambar cerah banget pengiriman sangat cepat pesan malam Kamis hari Jumat sudah dtng best seller!jempol_ke_atas!",positive,5
maksh lah lazada,positive,5
"Barang mendarat dengan aman dan selamat, walau paking hanya bubble wrap. Pesan sabtu sore, mendarat minggu siang. terima kasih Lazada, Ninja expres,",positive,5
"tidak sesuai dengan harapan karena setelah dicoba diisi file tidak terbaca & dibandingkan dengan flasdisk yang sama, pesanan kami termasuk kau alias bajakan",negative,2
"Alhamdulillah tv sudah diterima dengan baik, karena cod,,sebelum bayar saya cek kondisi fisik barang takut ada cacat, kurirnya ya tolong buka kardus packing.. Alhamdulillah barang mulus^^ malam langsung di test, dan hasilnya wow haha.. kayak orang norak, ini namanya ponsel sih pindah ke tv, langsung connect wifi meluncur deh, seller fast respon, thx seller+laz",positive,5
top deh,positive,4
jos.. oke... pengiriman cepat sekali.. packaging oke...,positive,5
"Baru buka layarnya pecah, mau direktur bagaimana caranya",negative,1
"wifi tidak bisa di hidupkan, meminta ganti unit",negative,1
file yang di copy ke flashdisk enggak bisa kebaca.,negative,1
Transcend tahan lama. Sudah punya sebelumnya. Pokoknya enggak mengecewakan.,positive,5
"Entah Kenapa LazMal Yang mengirim Pakai JNE Kan Jadi Lama Sekali 2 Minggu Baru Sampai, bagaimana Sih Malah Pakai JNE, Sampai"" Untuk Konfirmasi Itu Barang Di Telepon Sama Pihak Lazadanya",negative,2
barang cepat sampai......berfungsi baik.....kantuk,positive,5
Mantap,positive,5
"bagus, barang diterima rapi, terima kasih Lazada..!jempol_ke_atas!!jempol_ke_atas!",positive,5
paket diterima dengan baik dan cepat tapi sayang file 2 yang disimpan dalam memori tersebut mudah hilang !! kecewa dengan kwalitas ini barang!,negative,3
"Tepat waktu,packing rapi, sangat recommended",positive,5
mantap!!,positive,5
enggak bisa di pakai dua dua nya,negative,2
Kualitas barangny bisa di jamin enggak ya,negative,2
"kualitas bagus ,pengiriman nya juga cukup baik",negative,1
"Bagus, pengiriman cepat... mantul tks",positive,5
Sedap!jempol_ke_atas!,positive,5
barang tidak berfungsi dengan baik.,negative,1
Thanks for lazada,positive,4
"puas dengan produknya,dapat hrga murah,pengiriman standar",positive,5
"bagus banget, TVnya,  suara dan gambar ok semua,  semoga kedepannya awet ya.",positive,5
"produk sesuai, rapi aman dan bisa dipergunakan",positive,5
terlalu setandar mungkin karena harganya yang murah,negative,3
"paket dkirim cepat, kemasan rapi tanpa cacat, tapi sayang  barang sampah tidak bisa digunakan, tidak terbaca di komputer atau laptop <3<3!orang_mengisyaratkan_tidak!!orang_mengisyaratkan_tidak!!orang_mengisyaratkan_tidak!!orang_mengisyaratkan_tidak!",negative,1
kata 16 gb yang ada 14 gb hadeh ini kenapa,negative,2
brang alhmllh aman dtang dengan selamat,positive,5
sudah datang pesanannya cuma speaker satunya enggak bisa jernih suaranya kurirnya sangat sopan,positive,5
"Barang sudah diterima bahkan sebelum waktu estimasi. Bahan luarnya kayak silicon begitu dan keras, suka!",positive,5
"Mantap , tv nya keren",positive,5
brng nya ok langsung konek kemana saja... tapi kok enggak ada 32gb cuma 26gb tapi ora popo sing pentng awet,positive,5
hardisknya enggak bisa baca automatis/autoplay,negative,2
"Puas..Walaupun sedikit tertunda pengiriman tapi barang bagus, sesuai dengan Iklan.",positive,5
pilihan koneksi usb tidak ada,negative,1
Memuaskan.. semoga awet hardisknya.. amin,positive,5
Ragu gue yang komen enggak banyak,negative,1
"Setelah dibuka dan dicoba laptopnya ok, enggak ada masalah, barangnya sesuai dengan speknya.!jempol_ke_atas!!jempol_ke_atas!!wajah_gembira!",positive,5
Ini benaran 48inc kah,negative,3
wkwkwk..  ternyata UDisk,negative,1
Produk sudah sampai dalam kondisi baik. Sudah digunakan dan semua lancar. Recommended seller. Cuma mohon info soal gratis HOOQ nya? Telp ke CS Xiaomi infonya tanya ke seller/Lazad. Thanks Lazada,positive,5
lumayan bisa/pas cukup untuk tempat pernik gadget (atribut hp sperlunya,positive,4
isi 14.5 gb. berfungsi baik,negative,3
Barang bagus...tidak ada cacat produk...,positive,5
Kondisi TV normal saat di terima hanya pengiriman lama (lebih dari 1 minggu). Biasa 2-3 hari barang sudah sampai. Overal is good enough. Arigatou,positive,4
mantap jiwa.dpat fre.plus original produk,positive,5
Barang aman sampai tujuan. Kualitas tv bagus super silau. Pengiriman lebih cepat dari estimasi.,positive,5
"Pengiriman cepat sekali hanya sehari sudah sampai. TV semua ok, panel enggak ada cacat. Gambar standar. Posisi port input enak karena ke samping. Untuk harganya cukup memuaskan.",positive,5
OTG nya tidak berfungsi,negative,3
"kecewa banget, pas dipakai semua file yang aku pindah ke flashdisk jadi rusak. video jadi enggak bisa diputar. padahal pas seblum di pindah file masih bagus. :(",negative,1
case hd bagus berfungsi baik... tapi otg usb buruk... baru di olokin enggak mau ke hp android manapun.. obengnya lumayan pakai bongkar2 alat2 computer,negative,3
"Barang sih ok tapi pengirimannya sampai 1bln baru sampai,  percuma gratis ongkir juga kalau pakau expedisi kura-kura ,sampai malas di janjiin terus",negative,2
Top untuk Lazada semoga awet,positive,5
"Pesan  yang 64GB, yang saya Terima 32GB",negative,2
"berfungsi sih, tapi yang buat dicolokin ke hp enggak bisa, aku lihat dilaptop juga cuma 119gb bukan 128gb, rada kecewa sih tapi terima kasih ya",negative,3
"Barang enggak datang pesan 1 bulan yang lalu dan tulisan disini barang sudah diterima padahal belum,, Jancuek barang enggak sampai ke pembeli",negative,1
barangny bagus tanpa goresan. masih seperti baru. lengkap dengan usb OTG 8 GB.,positive,5
ini tv cooca 40 ini yang ke 2 ku beli ..yang ke 2 pengiriman agak lama..yang saya sayangkan kenapa ada baret di bagian bawah tv..kayak barang reject-an saja..bisa diganti enggak ya..,negative,2
"barang bagus, pengiriman cepat , terima kasih",positive,5
"16GB tapi 14,5GB Ok enggak apa-apa lah,,, barang bagus Pngiriman juga cepat",negative,3
"Pengiriman lama,,barang bagus dan sampai dengan selamat",positive,5
"belum coba sih, mudah-mudah mantul,.. terima kasih buat JNE pengirimanya cepat bayar tanggal 19 barang spai tanggal 20 kurirnya seperti biasa baik ramah mantul deh pokoknya",positive,5
"saya selesaikan pembayaran sejak 14 des 2017, estimasi pengiriman sampai tanggal 20 des 2017, namun sampai hari ini barang belum diterima. hal ini sebenarnya bisa dilaporkan dalam kasus penipuan, karena ada pihak yang dirugikan dengan keterangan yang tidak sesuai. saya tunggu respon itikad baiknya sampai 24 des 2017, kalaubtidak ada respon akan saya tindak lanjuti.",negative,1
"Mantap, barang murah datang cepat dan selamat sampai tujuan, order kemarin hari ini datang cepat banget, kurir nya ramah, sudah di bongkar langsung coba mantap kualitasnya,... tinggal menunggu beberapa hari penggunaan untuk review tv, tinggal beli receiver digital biar dapat singal digital yang lebih bening dari pada siaran analog",positive,5
"pengiriman sangat cepat.....order jumat pagi,sabtu siang sudah sampai kediri...good job",positive,5
"Flasdisknya rusak, tidak bisa dipakai",negative,1
"pindah channel serasa lemot,, seperti smartphone yang ram nya 1GB dijejalin banyak aplikasi,  ditambah penganturan contras, brighnes sudah distel berbagai macam masih saja terlalu tajam keputihan, bisa merusak mata kalau menonton durasi lama,,  fitur eco mirip pengaturan kecerahan layar di hp,, simple sih, cuman jadi gelap layarnya kalo tv nya di indoor, overal,, kalo dibanding sama harga yang setara misal TCL 40 smart tv mungkin kalah fitur, cuma menang brand saja,,",negative,3
oke mantap barang sesuai dan bisa digunakan .. maju terus,positive,5
tidak bisa menyimpan video banyak-banyak,negative,1
"Barang original dan berfungsi dengan baik, kapasitas nya real, desain klasik nya ane demen, harga nya ok, proses dan pengiriman nya cepat, kurir nya juga ramah, mantul pokok nya!wajah_gembira_dengan_mata_bahagia!!jempol_ke_atas!",positive,5
"Remote tv tidak sesuai yang di video. Produk 2018, padahal iklannya 2019. Lainnya ok termasuk pengiriman via JNE. Tinggal tunggu bonus speaker nya yang dikirim trpisah.",negative,3
"sangat kecewa.. sudah pengiriman lama, biasanya mengirim 3 hari sampai..ini 6 hari baru nyampai.. pas sudah nyampai, eh dihidupin layarnya malah rusak sampai hitam layarnya padahal laptop baru..",negative,1
